date,value,medicine,medicine_id,is_holiday,competitor_price
4/7/2023,134.5988702,Daily Scent Violet 125ml,186,0,86.58649859
4/8/2023,134.3136239,Tender care classic 50g,75,0,86.73830047
4/9/2023,135.4919644,Tender care pink 50g,64,0,184.375312
4/10/2023,133.0681166,Vicks formula 44 100ml,68,0,113.0544852
4/11/2023,126.6055792,Herbench So in love 100ml,149,0,56.15120573
4/12/2023,124.7506576,Afficianado Sporty Blue 55ml,194,0,113.109879
4/13/2023,125.5409427,Serc 24mg,23,0,35.21425509
4/14/2023,129.9156544,Diane pills,103,0,44.09674663
4/15/2023,135.2810023,Dove regular pink 135g,131,0,124.5919432
4/16/2023,136.7713567,Biofit tea,102,0,104.7313624
4/17/2023,136.6828998,Juicy angle bliss(Pink) 125ml,82,0,228.7114753
4/18/2023,127.2276775,Palmolive green 15ml,89,0,90.59847478
4/19/2023,128.4662787,J&J active 100ml,212,0,145.1470876
4/20/2023,127.0107667,Gaviscon sachet,143,0,158.066072
4/21/2023,131.2217768,Stresstab,63,0,3.273614147
4/22/2023,136.5494928,youngs cool fantasy 25ml,6,0,165.884343
4/23/2023,133.8870904,Arcoxia 120mg,47,0,44.50899172
4/24/2023,134.1565555,Juicy sweet delight (red)125ml,112,0,240.2675794
4/25/2023,129.3474675,Goutsaph 500mcg,2,0,37.16568194
4/26/2023,127.2531703,Uni kojic acid 135g,51,0,103.6560309
4/27/2023,127.7682938,Dulcolax,5,0,21.33741702
4/28/2023,135.9632224,bench Eight 100ml,213,0,249.218563
4/29/2023,133.637131,care diaper adult 8's medium,83,0,125.5487526
4/30/2023,134.7642761,Bonamine 25mg,148,0,148.8462543
5/1/2023,131.8203134,bench Atlantis 75ml,40,0,16.76911935
5/2/2023,127.5597405,Clovimed 312.5,173,0,187.4901176
5/3/2023,124.6310543,Goutsaph 500mcg,2,0,52.47639827
5/4/2023,129.1871407,Diatabs,53,0,224.5135724
5/5/2023,133.4945389,Daily Scent Orange 125ml,205,0,51.28491012
5/6/2023,133.353956,Eskinol derma C 135ml,152,0,47.67193017
5/7/2023,133.7265033,Eye mo red,150,0,9.137416962
5/8/2023,133.5566598,Arcoxia 120mg,47,0,118.0167363
5/9/2023,127.0959607,Daily Scent Violet 125ml,186,0,141.2102833
5/10/2023,126.6840752,Vicks formula 44 100ml,68,0,16.42715986
5/11/2023,126.7102062,Nestogen 2 135g,123,0,193.8819042
5/12/2023,127.1003678,RDL plain 75ml,135,0,113.3222087
5/13/2023,137.0520661,Novagen 15mg,191,0,131.0975673
5/14/2023,138.4280718,Trust pills,151,0,110.1906867
5/15/2023,130.8170666,Uni kojic acid 180g,171,0,100.1907652
5/16/2023,126.8377555,Palmolive green 15ml,89,0,139.9100828
5/17/2023,125.3868586,Ponstan sf 500mg,38,0,38.81006148
5/18/2023,126.3545871,Gaviscon sachet,143,0,45.48203262
5/19/2023,130.8148921,Sunsilk smooth&mgn 15ml,67,0,215.4464053
5/20/2023,137.3282885,Ph care delwhit 50ml,156,0,236.5288655
5/21/2023,133.8183682,Mucosolvan 75mg,185,0,93.32732907
5/22/2023,129.7673687,Uni kojic w/milk 90g,190,0,67.68616829
5/23/2023,124.1614675,Juicy icylicioys(blue)125ml,168,0,160.9998858
5/24/2023,122.6461025,H&S apple 12ml,70,0,102.1835428
5/25/2023,124.8984052,Mucosolvan 75mg,185,0,6.346588915
5/26/2023,132.3523234,Ascof 300mg 60ml,214,0,39.03814934
5/27/2023,131.5247509,Sangobion,138,0,178.9930572
5/28/2023,133.8588983,Clovimed 312.5,173,0,164.7309855
5/29/2023,130.5574222,Decolgen forte,55,0,6.773998126
5/30/2023,128.5107254,Xanthone plus,160,0,55.49304048
5/31/2023,128.3634755,H&S apple 12ml,70,0,57.76869915
6/1/2023,123.0926752,Haemore 500mg,117,0,167.9731859
6/2/2023,126.9624821,Hemarate FA,198,0,4.927634439
6/3/2023,133.8151456,Eskinol derma C 225ml,180,0,26.0271455
6/4/2023,133.9309535,Sinecod forte,17,0,199.9790213
6/5/2023,133.4288327,Afficianado Sporty Blue 55ml,194,0,44.63616551
6/6/2023,126.4365545,Ph care cool 50ml,107,0,163.186527
6/7/2023,121.7157051,Brelvastin 40mg,153,0,59.54569526
6/8/2023,124.4506338,Tiki tiki 15ml,18,0,24.86034819
6/9/2023,129.2642285,young wet fantasy 50ml,203,0,60.79304775
6/10/2023,132.4641165,Afficianado Fresh Pink 55ml,48,0,180.566733
6/11/2023,132.6692365,Vicks formula 44 100ml,68,0,213.924117
6/12/2023,130.9477993,Goutsaph 500mcg,2,0,207.5549661
6/13/2023,126.678162,Cefalin 250mg 60ml,65,0,99.2958824
6/14/2023,124.26165,young wet fantasy 25ml,145,0,167.0212841
6/15/2023,123.6222883,Bioflu,118,0,51.24607385
6/16/2023,125.7609649,Lady pills,169,0,73.28693257
6/17/2023,130.1581305,Himox 250mg 60ml,199,0,224.0839546
6/18/2023,133.1027666,Mucosolvan 75mg,185,0,3.250480878
6/19/2023,126.2094879,Herbench So in love 100ml,149,0,21.37713271
6/20/2023,124.1000175,Cefalin 125mg 60ml,100,0,51.97156379
6/21/2023,119.7282887,Biofit tea,102,0,6.633050968
6/22/2023,121.3948716,Uni kojic w/papaya 65g,101,0,45.35885877
6/23/2023,127.6598439,young wet fantasy 50ml,203,0,145.7603902
6/24/2023,129.2502141,Dynatussin 60ml,170,0,105.3561376
6/25/2023,129.7818575,Zebet 80mg,182,0,223.1679278
6/26/2023,124.1191561,Tender care classic 50g,75,0,204.3608904
6/27/2023,123.8473121,Aspilet 80mg,157,0,85.45433792
6/28/2023,120.7950463,Dove regular pink 135g,131,0,64.85585836
6/29/2023,124.650334,Catapres 75cg,208,0,94.92310204
6/30/2023,123.4715116,Dynatussin 60ml,170,0,147.5737356
7/1/2023,128.2884848,Palmolive damage 15ml,172,0,67.01591021
7/2/2023,129.1683157,Risek 40mg,32,0,156.037227
7/3/2023,128.9730906,Lomotil 2mg,9,0,102.352913
7/4/2023,121.1426377,Hemarate FA,198,0,138.0117952
7/5/2023,119.0400096,Sunsilk damage 15ml,98,0,109.0316323
7/6/2023,120.5173278,Tender care classic 50g,75,0,73.61643989
7/7/2023,123.4381749,Norvatrol 10mg,166,0,237.1133267
7/8/2023,125.9357407,RDL plain 250ml,174,0,190.9014485
7/9/2023,128.037044,Tender care soap classic 80g,136,0,35.02829394
7/10/2023,126.9460115,Betadine wound sol 15ml,146,0,217.116994
7/11/2023,118.2623664,Stresstab,63,0,121.8577996
7/12/2023,117.7320338,Herbench So in love 100ml,149,0,223.6380567
7/13/2023,116.8877358,bench Atlantis 100ml,204,0,199.963814
7/14/2023,124.4441616,Hydrite plain,11,0,106.3033761
7/15/2023,122.7743682,Bioderm tin 5g,187,0,5.61732708
7/16/2023,125.5265295,Dove regular pink 135g,131,0,67.16933985
7/17/2023,124.5524075,Dolfenal 500mg,159,0,135.4085537
7/18/2023,122.4497578,Disudrin 10ml,90,0,158.369555
7/19/2023,116.3423331,Serc 8mg,1,0,64.47192136
7/20/2023,116.1900918,Saridone,69,0,34.83901852
7/21/2023,124.8340167,Colgate regular 25ml,183,0,208.7325592
7/22/2023,121.9478143,Juicy angle bliss(Pink) 125ml,82,0,246.1005452
7/23/2023,121.2756706,Happy 10grams,93,0,131.4225456
7/24/2023,123.7130729,Tender care soap classic 80g,136,0,42.91982146
7/25/2023,117.3561523,RDL papaya 75ml,4,0,68.07683163
7/26/2023,113.4797477,Dulcolax,5,0,4.597669137
7/27/2023,117.7727481,Uni kojic acid 135g,51,0,228.5747016
7/28/2023,120.6223467,Safeguard 85g pink,202,0,29.43777072
7/29/2023,122.7865575,Biogesic 120mg orange,176,0,144.1291189
7/30/2023,122.1917056,Bioflu,118,0,68.51380517
7/31/2023,123.6654766,Zebet 80mg,182,0,138.5445006
8/1/2023,118.7569914,Himox 250mg 60ml,199,0,162.8550971
8/2/2023,114.4293219,UHP Glydolax 1.9G 12's,79,0,207.4354509
8/3/2023,119.1642206,Nestogen 2 135g,123,0,51.60531794
8/4/2023,117.1192544,Palmolive damage 15ml,172,0,2.748957165
8/5/2023,119.9984237,Serc 8mg,1,0,34.22140752
8/6/2023,122.5136483,bench Atlantis 75ml,40,0,225.0046605
8/7/2023,120.985238,J&J tear free 100ml,76,0,218.4725194
8/8/2023,117.1101183,Trust pills,151,0,149.3532755
8/9/2023,113.3233548,Glimcose 30mg,115,0,150.1292151
8/10/2023,115.364811,Dove regular pink 135g,131,0,166.2591686
8/11/2023,115.9579932,Tender care soap classic 80g,136,0,43.84281966
8/12/2023,125.1508362,Allerkid 5mg 60ml,211,0,228.6029865
8/13/2023,122.9594669,Colgate regular 25ml,183,0,104.6926312
8/14/2023,122.5500615,Pharmaton essential,99,0,95.78463206
8/15/2023,116.5609842,bench Atlantis 100ml,204,0,129.7294263
8/16/2023,113.9847375,Ph care cool 5ml,121,0,11.74149169
8/17/2023,115.0792204,Gaviscon double action,36,0,41.57084219
8/18/2023,118.6493239,young wet fantasy 25ml,145,0,184.5084041
8/19/2023,122.8556998,Bench B20 100ml,177,0,20.69966698
8/20/2023,125.1033935,Medicol 400mg,141,0,150.7880274
8/21/2023,120.0444583,Flumuicil 600mg,62,0,61.33727742
8/22/2023,116.6443647,Kremil s pink,88,0,97.32390351
8/23/2023,112.2577072,Decolgen forte,55,0,72.17343419
8/24/2023,116.2012336,Neurogen,128,0,88.91817912
8/25/2023,115.7980384,Sinecod forte,17,0,179.7614763
8/26/2023,124.584887,Dynatussin 120ml,49,0,74.28042891
8/27/2023,121.7935879,Palmolive green 15ml,89,0,141.6011601
8/28/2023,116.2349678,Cyfrox 500mg,197,0,119.0126005
8/29/2023,114.9441731,Imodium,39,0,165.9177913
8/30/2023,110.5534009,Creamsilk dry rescue 11ml,86,0,234.2074348
8/31/2023,114.4975388,Aspilet 80mg,157,0,183.1430243
9/1/2023,115.3579581,Tiki tiki 60ml,124,0,53.73509465
9/2/2023,119.6203513,Eskinol Calamansi 225ml,108,0,7.795783765
9/3/2023,117.6420565,Dove regular bar 135g,33,0,65.56601107
9/4/2023,117.7568498,youngs sweet 50ml,134,0,148.7694827
9/5/2023,109.4230433,Rexidol,142,0,12.85645337
9/6/2023,108.3486068,Dolfenal 250mg,34,0,124.0915618
9/7/2023,113.9562322,Sinecod forte,17,0,149.2107122
9/8/2023,117.8723672,Decilone 4mg,31,0,83.5609727
9/9/2023,121.019765,Hydrite plain,11,0,192.7280509
9/10/2023,119.1620442,Happy 10grams,93,0,26.64956328
9/11/2023,118.2597752,Natrasol 100mg,193,0,18.78444543
9/12/2023,113.976354,Micropills,164,0,182.0471891
9/13/2023,108.931601,Pharmaton essential,99,0,123.8728291
9/14/2023,115.1934115,Juicy S sprinkle(green) 125ml,56,0,172.1005991
9/15/2023,117.8261253,Happy 10grams,93,0,108.7068347
9/16/2023,119.517099,Betadine wound sol 7.5ml,158,0,61.60050831
9/17/2023,120.9596053,Biogesic 500mg,72,0,204.7755794
9/18/2023,118.6015708,Pharmaton essential,99,0,199.8539697
9/19/2023,109.7495711,young garden 50ml,154,0,173.6741177
9/20/2023,110.6234303,Gaviscon double action,36,0,68.03628431
9/21/2023,110.7121666,Bigen A natural black,50,0,147.5576667
9/22/2023,113.9778331,Hemarate FA,198,0,90.24347424
9/23/2023,119.3267321,Herbench So in love 100ml,149,0,22.89551833
9/24/2023,124.4514196,Sinecod forte,17,0,229.3283939
9/25/2023,119.4370801,Dulcolax,5,0,34.20465773
9/26/2023,112.6817109,Dynatussin 120ml,49,0,237.5593385
9/27/2023,112.2744742,RDL plain 75ml,135,0,111.5014432
9/28/2023,114.9069156,Creamsilk dry rescue 11ml,86,0,46.28323221
9/29/2023,117.8830005,RDL avocado 150ml,42,0,135.4752368
9/30/2023,120.0814822,bench Atlantis 75ml,40,0,218.236459
10/1/2023,119.6561228,Serc 8mg,1,0,183.0562216
10/2/2023,119.6664779,Nestogen 1-3 135g,206,0,201.640287
10/3/2023,114.7463835,Tiki tiki 15ml,18,0,164.6958417
10/4/2023,113.0757598,Vicks vapo 50g,105,0,173.0691411
10/5/2023,113.5553415,Uni kojic acid 90g,96,0,212.2989129
10/6/2023,118.3303618,Uni kojic w/papaya 65g,101,0,62.41700221
10/7/2023,119.1099996,Xuric 40mg,132,0,122.3562409
10/8/2023,123.8237478,Master oil control clear 135ml,81,0,55.30236045
10/9/2023,118.9248915,Nizoral cream 3.5g,29,0,246.917002
10/10/2023,118.3902703,Bigen C dark brown,95,0,236.0148349
10/11/2023,110.2079791,Eskinol calamansi 75ml,61,0,9.856702842
10/12/2023,116.0785173,Tender care soap pink 80g,14,0,176.3937931
10/13/2023,116.9692387,Immupro,28,0,231.3120794
10/14/2023,119.2403163,Cyfrox 500mg,197,0,45.14383628
10/15/2023,120.6043382,Vicks inhaler,54,0,141.9863076
10/16/2023,118.2925563,Afficianado Sporty Blue 55ml,194,0,228.8720744
10/17/2023,115.5119818,Mucosolvan 75mg,185,0,8.486494646
10/18/2023,113.076198,Bench B20 100ml,177,0,174.3550668
10/19/2023,111.9235553,Vicks vapo 25g,30,0,74.33725184
10/20/2023,117.0091832,Vicks inhaler,54,0,231.0990488
10/21/2023,125.3321883,Tuseran forte,35,0,242.7645613
10/22/2023,125.5516159,Bigen C dark brown,95,0,236.0666223
10/23/2023,120.3501409,Disudrin 120ml,139,0,118.5535542
10/24/2023,115.3036151,Motillium,155,0,215.5106627
10/25/2023,112.8541504,Daily Scent Violet 125ml,186,0,211.1373496
10/26/2023,114.9010354,Eye mo red,150,0,79.77511831
10/27/2023,115.63471,Flanax forte 550mg,140,0,207.2288685
10/28/2023,121.1745255,Diane pills,103,0,9.251908679
10/29/2023,119.4200843,Nestogen 1-3 135g,206,0,149.0674696
10/30/2023,120.9556127,J&J strong&healthy 100ml,147,0,57.50220932
10/31/2023,117.2204755,Glumet xr 500mg,26,0,30.14172144
11/1/2023,112.3648399,Bioderm tin 5g,187,0,19.23830041
11/2/2023,117.557589,Rexidol,142,0,174.072194
11/3/2023,115.9827068,Bigen B brown black,162,0,84.96874094
11/4/2023,119.5326291,Nestogen 2 135g,123,0,181.1916929
11/5/2023,123.996239,Clovimed 312.5,173,0,16.3390852
11/6/2023,123.0592484,Eskinol Calamansi 135ml,87,0,78.82258446
11/7/2023,120.1194412,Buscopan venus,58,0,134.8728231
11/8/2023,113.2563727,Uni kojic gluta 180g,10,0,197.6807912
11/9/2023,117.4271359,Eskinol derma C 135ml,152,0,79.68812573
11/10/2023,119.2344093,Serc 8mg,1,0,156.4728441
11/11/2023,123.0101358,Dynatussin 120ml,49,0,221.4944371
11/12/2023,126.2252792,young wet fantasy 50ml,203,0,153.965797
11/13/2023,123.1967179,Diatabs,53,0,58.23986869
11/14/2023,114.5419976,Nestogen 2 135g,123,0,6.100195389
11/15/2023,118.0863682,Afficianado Fancy Red 55ml,113,0,217.5247185
11/16/2023,119.004823,Eskinol derma C 135ml,152,0,5.317352713
11/17/2023,119.0506518,youngs garden 25ml,8,0,218.6754182
11/18/2023,125.1525938,UHP Glydolax 1.9G 12's,79,0,132.2342835
11/19/2023,126.4666173,Ph care floracn 5ml,25,0,234.7669246
11/20/2023,123.4487701,Dianov 2mg,163,0,199.6958089
11/21/2023,117.644022,Eskinol calamansi 75ml,61,0,249.4835276
11/22/2023,114.8541338,Ph care delwhit 50ml,156,0,87.67795386
11/23/2023,117.2716066,Sinecod forte,17,0,191.7970722
11/24/2023,123.7390256,Vicks inhaler,54,0,100.4827284
11/25/2023,126.5534236,Kremil s pink,88,0,119.9689051
11/26/2023,125.8557375,Tender care pink 50g,64,0,156.8763658
11/27/2023,125.6021244,J&J baby bath 100ml,80,0,218.4192785
11/28/2023,114.1914653,Ponstan sf 500mg,38,0,246.0208673
11/29/2023,119.651159,Trosyd 3.5g,196,0,192.0683535
11/30/2023,115.0115744,Myra 400,137,0,104.4416955
12/1/2023,121.8487206,Hemarate FA,198,0,105.3392506
12/2/2023,124.4183706,young garden 50ml,154,0,184.3955754
12/3/2023,125.2102432,Biogesic 120mg orange,176,0,59.69428644
12/4/2023,127.5938711,RDL cucumber 75ml,127,0,27.61852828
12/5/2023,120.1771836,Daily Scent Orange 125ml,205,0,88.65553941
12/6/2023,119.2809069,Ph care natpro 50ml,184,0,71.80974791
12/7/2023,119.6413566,Betadine wound sol 7.5ml,158,0,74.07703011
12/8/2023,124.7814895,Ponstan sf 500mg,38,0,58.40193776
12/9/2023,128.0744514,RDL plain 250ml,174,0,10.52329741
12/10/2023,126.5056904,Zebet 80mg,182,0,4.468483683
12/11/2023,128.5454684,J&J tear free 100ml,76,0,246.9305974
12/12/2023,121.414113,Gaviscon sachet,143,0,106.9432834
12/13/2023,116.7717704,RDL cucumber150ml,130,0,96.08166179
12/14/2023,120.1836669,Myra 400,137,0,169.9118207
12/15/2023,128.1409587,Vicks formula 44 100ml,68,0,54.56347197
12/16/2023,130.9402793,Dalacin c 300mg,74,0,237.490296
12/17/2023,129.7000588,Palmolive anti dandruff 15ml,21,0,196.5862536
12/18/2023,127.1864287,bench eight 75ml,20,0,22.35275058
12/19/2023,123.0963456,Eskinol papaya 75ml,43,0,104.3951939
12/20/2023,125.3820575,Juicy S sprinkle(green) 125ml,56,0,219.7795769
12/21/2023,123.152689,Zebet 80mg,182,0,236.1830056
12/22/2023,127.353391,Novagen 15mg,191,0,116.8503778
12/23/2023,132.6588718,Palmolive green 15ml,89,0,153.3528473
12/24/2023,132.2376624,Ph care floracn 5ml,25,0,41.75848652
12/25/2023,128.7334827,Palmolive damage 15ml,172,0,247.7921565
12/26/2023,124.7170899,Nestogen 2 135g,123,0,57.91792535
12/27/2023,122.4587318,Tiki tiki 60ml,124,0,235.6829435
12/28/2023,123.6905922,Plemex forte,104,0,162.4116622
12/29/2023,129.3272773,Nido 1plus 150g,201,0,151.9341987
12/30/2023,132.0830445,Mucosolvan 75mg,185,0,128.1721278
12/31/2023,134.6079941,Vicks formula 44 54ml,178,0,57.66745293
1/1/2024,130.47419,Tender care soap pink 80g,14,0,44.132008
1/2/2024,126.6521863,Norvatrol 10mg,166,0,55.12155227
1/3/2024,119.9913728,Ascof 600mg,110,0,46.60956554
1/4/2024,126.9838887,Ph care cool 5ml,121,0,194.8961184
1/5/2024,129.9511919,youngs cool fantasy 25ml,6,0,87.53131479
1/6/2024,135.3610128,Myra 400,137,0,14.46066914
1/7/2024,128.7353295,Biogesic 500mg,72,0,242.2756575
1/8/2024,136.1964288,bench Eight 100ml,213,0,220.9464712
1/9/2024,127.5983665,Tiki tiki 60ml,124,0,231.9380708
1/10/2024,127.5849876,Trust pills,151,0,248.7269557
1/11/2024,124.450132,Moticon 25mg,126,0,43.4738123
1/12/2024,131.8599813,Eskinol Calamansi 135ml,87,0,99.06050473
1/13/2024,132.6315342,bench Eight 100ml,213,0,189.5596189
1/14/2024,134.6504762,Zebet 80mg,182,0,174.0051545
1/15/2024,137.214365,Ph care cool 5ml,121,0,38.47397658
1/16/2024,128.858902,Juicy angle bliss(Pink) 125ml,82,0,203.9582812
1/17/2024,127.1619568,Uni kojic acid 90g,96,0,56.11014296
1/18/2024,129.623948,Dove regular pink 135g,131,0,55.95440371
1/19/2024,132.9747181,Allerkid 5mg 60ml,211,0,134.2436057
1/20/2024,136.3828305,Rexidol,142,0,148.2349837
1/21/2024,137.9659257,Eskinol papaya 135ml,16,0,145.021552
1/22/2024,139.5251428,Formet 500mg,77,0,22.87170935
1/23/2024,130.4507174,Herbench So in love 50ml,3,0,219.3652157
1/24/2024,128.4483174,Serc 24mg,23,0,66.40001065
1/25/2024,131.2971526,Moticon 25mg,126,0,32.37873032
1/26/2024,135.4991057,Xanthone plus,160,0,222.18702
1/27/2024,139.7530883,Afficianado Sporty Blue 55ml,194,0,238.9128746
1/28/2024,139.8025043,Flumuicil 600mg,62,0,215.5319043
1/29/2024,133.713019,Nizoral cream 3.5g,29,0,202.3790187
1/30/2024,135.1048868,Eskinol derma C 135ml,152,0,163.8104952
1/31/2024,127.0165257,Trosyd 3.5g,196,0,137.7143427
2/1/2024,131.05492,Uromid 40mg,97,0,21.74668998
2/2/2024,133.023698,Aspilet 80mg,157,0,102.1133033
2/3/2024,138.4850226,Bonamine 25mg,148,0,93.17212925
2/4/2024,140.4066042,Juicy icylicioys(blue)125ml,168,0,64.93844594
2/5/2024,137.8552339,Tiki tiki 60ml,124,0,180.8550284
2/6/2024,133.8845053,Mupicin ont 5g,119,0,123.9689338
2/7/2024,133.7281261,Eskinol calamansi 75ml,61,0,20.26155398
2/8/2024,132.5367527,Dolfenal 250mg,34,0,55.04580049
2/9/2024,135.2122235,Midol 200mg,125,0,170.8146909
2/10/2024,141.6977206,young wet fantasy 25ml,145,0,19.03271487
2/11/2024,143.2719385,Juicy S sprinkle(green) 125ml,56,0,212.8017285
2/12/2024,135.8886082,Catapres 75cg,208,0,123.7866318
2/13/2024,135.3538731,RDL kalamansi 150ml,133,0,120.1466443
2/14/2024,133.0082856,Ascof 300mg 60ml,214,0,148.1019462
2/15/2024,132.1263474,Dynatussin,91,0,206.1702415
2/16/2024,139.5300249,Disudrin 10ml,90,0,86.95230198
2/17/2024,140.5335282,Xanthone plus,160,0,169.5040381
2/18/2024,142.1940008,Formet 500mg,77,0,141.432991
2/19/2024,139.0330306,young wet fantasy 25ml,145,0,66.75706754
2/20/2024,135.2108287,Bench B20 100ml,177,0,219.6574966
2/21/2024,130.4189863,Moticon 25mg,126,0,199.3565054
2/22/2024,130.8317236,Afficianado Fresh Pink 55ml,48,0,164.6129587
2/23/2024,140.9424875,Dove regular bar 135g,33,0,212.6454323
2/24/2024,140.0988629,Mucosolvan 75mg,185,0,216.8235502
2/25/2024,140.9032593,Pharmaton essential,99,0,177.0907442
2/26/2024,135.9994144,care diaper adult 8's large,189,0,209.2533321
2/27/2024,134.812371,Diane pills,103,0,174.3678654
2/28/2024,130.8593684,Uni kojic acid 180g,171,0,170.0351929
2/29/2024,137.8730438,Decilone 4mg,31,0,154.6528446
